76,2168,1,1
76,4984,0,0
76,3411,1,0
76,2109,0,1
76,1357,1,1
54,2168,1,1
54,4984,0,0
54,3411,0,0
54,2109,1,1
54,1357,0,1
113,2168,1,1
113,4984,0,0
113,3411,1,0
113,2109,1,1
113,1357,1,1
58,2168,1,1
58,4984,0,0
58,3411,0,0
58,1357,1,1
64,2168,1,1
64,4984,0,0
64,3411,0,0
64,2109,1,1
64,1357,0,1
54,3779,0,0
54,2458,1,1
54,4061,0,0
54,4194,0,0
54,4488,0,0
48,3779,1,0
48,2458,1,1
48,4061,1,0
48,4194,1,0
48,4488,1,0
64,3779,0,0
64,2458,1,1
64,4061,0,0
64,4194,0,0
64,4488,0,0
58,3779,0,0
58,2458,1,1
58,4061,0,0
58,4194,0,0
58,4488,0,0
194,3779,0,0
194,2458,1,1
194,4061,0,0
194,4194,0,0
194,4488,0,0
26,2155,1,1
26,3782,0,0
26,2106,1,1
26,3574,0,0
26,4992,0,0
48,2155,1,1
48,3782,0,0
48,2106,1,1
48,3574,1,0
48,4992,0,0
98,2155,1,1
98,3782,1,0
98,2106,1,1
98,3574,0,0
98,4992,0,0
190,2155,1,1
190,3782,0,0
190,2106,1,1
190,3574,0,0
190,4992,0,0
3,2155,1,1
3,3782,1,0
3,2106,1,1
3,3574,0,0
3,4992,0,0
111,1503,1,1
111,1536,1,1
111,1306,1,1
111,2082,1,1
111,3019,0,0
36,1503,1,1
36,1536,1,1
36,1306,1,1
36,2082,1,1
36,3019,0,0
131,1503,0,1
131,1536,1,1
131,1306,1,1
131,2082,1,1
131,3019,0,0
48,1503,1,1
48,1536,1,1
48,1306,1,1
48,2082,1,1
48,3019,1,0
194,1503,1,1
194,1536,1,1
194,1306,1,1
194,2082,1,1
194,3019,0,0
194,1835,1,1
194,281,1,1
194,3983,0,0
194,1746,1,1
194,1507,1,1
187,1835,1,1
187,281,1,1
187,3983,0,0
187,1746,1,1
187,1507,0,1
190,1835,1,1
190,281,1,1
190,3983,0,0
190,1746,1,1
190,1507,1,1
48,1835,1,1
48,281,1,1
48,3983,0,0
48,1746,1,1
48,1507,1,1
182,1835,1,1
182,281,1,1
182,3983,0,0
182,1746,1,1
182,1507,1,1
64,4224,0,0
64,3922,0,0
64,731,1,1
64,949,1,1
64,2762,0,0
48,4224,0,0
48,3922,0,0
48,731,1,1
48,949,1,1
48,2762,0,0
155,4224,0,0
155,3922,0,0
155,731,1,1
155,949,1,1
155,2762,0,0
187,4224,0,0
187,3922,0,0
187,731,1,1
187,949,1,1
187,2762,0,0
26,4224,0,0
26,3922,0,0
26,731,1,1
26,949,1,1
26,2762,0,0
194,102,1,1
194,807,1,1
194,4539,0,0
194,440,1,1
194,4810,0,0
131,102,1,1
